Date,Curah Hujan Johor_MY,Curah Hujan Kalbar_ID,Curah Hujan Kalteng_ID,Curah Hujan Pahang_MY,Curah Hujan Riau_ID,Curah Hujan Sabah_MY,Curah Hujan Sarawak_MY,Curah Hujan Sumut_ID
2023-08-07,0.45,3.5,2.68,0.64,0.02,2.82,4.24,1.72
2023-08-08,5.78,0.38,1.98,13.57,8.59,0.15,1.1,2.3
2023-08-09,79.59,0.23,0.24,16.35,8.71,0.41,1.21,14.3
2023-08-10,69.36,16.14,0.2,17.98,10.07,1.84,1.31,68.98
2023-08-11,66.43,19.3,1.48,6.08,13.66,15.1,3.84,6.55
2023-08-14,14.52,0.09,0.0,42.81,40.74,0.27,12.36,85.11
2023-08-15,6.34,0.15,0.0,14.61,4.32,12.17,30.99,4.2
2023-08-16,4.6,0.01,0.0,16.16,1.65,20.56,11.54,2.27
2023-08-17,4.08,0.14,0.0,6.8,8.22,1.49,9.1,35.33
2023-08-18,18.78,1.26,0.27,1.51,2.33,3.87,14.2,15.2
2023-08-21,8.95,0.58,0.53,0.18,3.01,6.07,10.56,2.57
2023-08-22,0.37,1.16,0.4,4.6,1.87,6.67,0.43,1.53
2023-08-23,0.29,7.4,0.76,2.28,0.58,1.77,1.44,3.78
2023-08-24,8.42,13.54,4.76,8.17,1.63,2.15,1.91,14.31
2023-08-25,15.4,38.5,4.43,14.45,13.58,3.75,6.73,23.09
2023-08-28,6.85,2.96,1.87,1.32,25.03,4.19,1.55,4.89
2023-08-29,7.72,0.03,0.0,7.2,9.94,3.99,13.13,9.42
2023-08-30,2.34,0.0,0.0,4.96,3.61,14.28,17.18,0.94
2023-09-01,0.59,0.85,0.0,7.84,0.26,17.39,6.08,12.35
2023-09-04,4.48,0.0,0.0,31.11,0.97,0.35,0.07,3.41
2023-09-05,3.65,1.49,0.05,15.81,2.26,1.98,0.52,24.31
2023-09-06,38.73,16.57,16.9,7.58,114.87,10.64,41.36,21.87
2023-09-07,58.31,18.62,28.59,0.69,8.27,8.86,25.71,0.73
2023-09-08,35.89,1.41,8.11,18.41,7.63,12.15,1.64,11.83
2023-09-11,105.71,2.07,0.25,5.03,0.77,19.85,46.05,0.04
2023-09-12,2.98,1.05,0.32,2.6,0.08,23.39,7.5,3.68
2023-09-13,3.45,0.08,0.1,0.38,0.02,11.26,4.36,1.6
2023-09-14,0.51,0.39,0.03,0.01,0.0,8.98,1.43,0.2
2023-09-15,0.05,7.03,0.28,0.0,0.08,5.64,1.31,6.57
2023-09-18,6.92,36.47,6.91,2.15,4.01,13.08,23.89,2.57
2023-09-19,9.23,3.86,9.18,18.63,5.97,11.78,2.65,17.39
2023-09-20,20.43,6.7,9.11,12.44,11.4,8.19,1.3,117.35
2023-09-21,21.34,0.81,0.19,22.98,10.15,19.8,28.63,25.86
2023-09-22,39.94,0.37,0.0,2.48,10.51,47.36,7.73,17.46
2023-09-25,3.32,0.0,0.0,7.74,0.06,12.03,3.56,1.24
2023-09-26,2.95,0.0,0.01,10.37,0.01,3.26,5.61,0.1
2023-09-27,0.14,0.07,0.03,2.44,0.0,1.46,1.02,1.03
2023-09-29,0.64,36.41,6.67,0.84,0.04,7.65,8.15,9.59
2023-10-02,1.4,0.02,0.0,1.25,0.07,3.57,2.24,4.62
2023-10-03,3.64,0.22,0.0,9.3,2.95,3.82,0.5,5.26
2023-10-04,1.02,0.13,0.0,3.03,0.63,5.42,0.29,0.3
2023-10-05,0.57,22.48,0.0,0.47,1.15,2.21,0.27,0.64
2023-10-06,0.61,5.96,0.0,9.29,1.93,3.06,0.44,0.43
2023-10-09,71.74,19.92,10.78,0.75,11.87,2.17,28.15,0.37
2023-10-10,37.09,8.99,4.32,10.84,6.99,6.03,12.64,24.92
2023-10-11,11.81,8.59,0.3,7.97,0.66,3.18,10.27,25.82
2023-10-12,2.52,2.0,1.0,10.7,1.1,2.5,10.22,2.05
2023-10-13,0.53,6.36,1.51,2.61,0.24,9.64,9.08,40.92
2023-10-16,0.41,2.78,0.33,9.83,9.18,3.69,7.47,4.92
2023-10-17,0.35,5.17,0.49,3.51,0.03,0.56,1.67,1.2
2023-10-18,12.26,35.72,9.88,8.45,4.13,5.86,17.56,1.82
2023-10-19,3.81,15.95,36.7,2.51,3.97,6.91,19.3,6.56
2023-10-20,14.85,0.5,6.29,23.38,3.02,6.03,0.32,19.76
2023-10-23,91.69,8.82,2.13,12.24,2.18,1.9,2.68,0.74
2023-10-24,65.01,28.79,32.83,12.47,15.75,2.66,10.12,15.88
2023-10-25,27.23,1.96,9.05,10.29,7.31,6.6,13.56,6.58
2023-10-26,13.63,9.11,2.9,17.28,6.25,9.89,18.98,1.12
2023-10-27,5.83,10.22,9.34,5.48,4.47,0.14,1.68,4.13
2023-10-30,19.52,11.69,1.19,5.65,1.95,7.92,12.52,27.29
2023-10-31,6.69,15.42,7.02,13.93,1.21,2.26,7.45,27.28
2023-11-01,14.48,3.3,4.34,13.24,2.77,0.73,12.36,32.9
2023-11-02,2.52,4.85,0.42,2.1,3.0,6.6,9.47,13.96
2023-11-03,2.33,32.97,12.29,0.12,0.67,6.42,13.46,16.34
2023-11-06,11.39,24.53,1.67,15.23,19.29,3.33,24.83,11.23
2023-11-07,11.83,4.86,13.1,12.14,35.74,5.86,8.93,33.22
2023-11-08,9.48,12.23,4.33,4.05,8.4,15.21,7.82,25.64
2023-11-09,7.05,9.94,2.09,2.6,4.35,3.79,3.98,25.96
2023-11-10,8.29,0.69,0.05,1.73,26.99,9.8,2.53,0.74
2023-11-14,11.17,3.97,1.54,12.51,12.35,2.54,5.79,24.24
2023-11-15,8.4,7.58,2.9,2.77,1.22,6.76,28.52,22.83
2023-11-16,7.81,14.04,38.87,4.73,31.78,19.47,14.75,9.08
2023-11-17,11.92,11.85,20.26,30.37,16.7,11.38,2.3,2.49
2023-11-20,51.96,2.65,1.57,31.26,2.51,4.25,34.09,15.46
2023-11-21,15.87,6.82,1.29,20.85,5.04,7.36,18.5,6.15
2023-11-22,85.53,26.18,3.81,24.51,8.89,10.44,11.7,6.3
2023-11-23,66.98,15.72,4.91,15.43,8.06,10.04,12.38,16.9
2023-11-24,88.24,18.13,7.38,10.27,6.83,17.04,8.68,33.01
2023-11-27,51.71,42.61,21.73,14.5,12.71,4.36,6.57,0.54
2023-11-28,4.86,9.55,9.45,3.42,27.74,2.12,2.03,2.25
2023-11-29,2.61,8.28,4.29,24.48,6.6,0.71,1.62,1.69
2023-11-30,26.91,34.35,6.89,8.61,2.85,4.32,2.01,16.94
2023-12-01,42.97,15.55,31.04,10.74,8.96,11.97,26.6,5.72
2023-12-04,1.24,29.1,17.4,0.82,11.89,3.57,19.8,1.96
2023-12-05,2.85,4.84,14.36,5.16,7.02,13.82,59.22,5.74
2023-12-06,12.01,13.84,4.56,8.55,16.39,10.49,9.86,10.48
2023-12-07,11.6,18.18,22.06,14.28,0.95,10.25,16.85,12.51
2023-12-08,15.23,7.41,0.87,5.14,2.29,10.69,2.31,5.01
2023-12-11,7.9,11.8,2.78,11.01,9.21,5.81,13.64,8.01
2023-12-12,19.24,13.61,2.39,29.03,33.81,5.46,4.8,40.44
2023-12-13,69.62,5.14,3.09,56.83,23.11,1.31,3.78,5.48
2023-12-14,87.88,19.84,19.92,37.07,16.64,7.22,6.25,21.68
2023-12-15,22.85,34.0,19.17,18.96,8.63,11.68,30.14,28.75
2023-12-18,5.66,6.92,6.45,10.6,8.42,12.96,6.18,19.66
2023-12-19,4.36,9.27,2.2,12.31,11.82,19.6,23.45,14.57
2023-12-20,2.56,5.51,15.09,2.06,21.12,1.86,3.74,30.45
2023-12-21,6.63,13.96,11.58,12.07,21.98,13.72,12.31,29.86
2023-12-22,4.94,3.11,2.6,2.65,4.03,5.09,11.42,4.4
2023-12-26,18.58,7.04,3.42,27.32,8.71,18.44,39.4,6.6
2023-12-27,15.57,4.08,8.93,6.59,1.17,7.03,70.34,1.76
2023-12-28,28.01,21.93,2.14,36.28,6.41,1.77,28.2,7.64
2023-12-29,16.76,15.56,6.71,13.69,29.43,2.42,6.78,8.13
2024-01-02,12.31,30.79,8.37,0.46,5.72,1.85,28.72,1.05
2024-01-03,18.69,1.55,1.96,24.38,3.18,8.36,2.51,2.3
2024-01-04,38.29,17.14,3.2,16.45,3.92,11.17,7.5,1.5
2024-01-05,15.3,4.24,3.37,7.42,23.63,3.71,8.39,15.2
2024-01-08,14.84,2.52,7.59,12.07,21.69,2.26,38.76,4.46
2024-01-09,32.32,21.18,26.34,12.72,24.85,3.21,14.19,10.61
2024-01-10,17.56,27.43,15.88,1.74,45.58,4.79,6.53,12.37
2024-01-11,8.47,13.03,10.82,1.36,33.4,0.71,14.35,1.8
2024-01-12,11.41,31.77,6.82,0.88,14.72,2.38,14.09,3.28
2024-01-16,10.38,45.08,31.65,35.28,2.34,4.07,30.48,25.27
2024-01-17,5.56,18.5,2.3,9.08,23.17,2.22,21.97,22.71
2024-01-18,3.52,16.81,8.79,8.95,25.0,2.07,69.59,16.09
2024-01-19,16.77,15.85,11.12,5.28,14.64,8.45,6.84,6.75
2024-01-22,79.72,0.18,3.17,20.05,0.32,0.05,1.25,0.07
2024-01-23,33.74,3.8,2.8,27.17,27.14,1.82,5.11,0.3
2024-01-24,44.84,0.48,0.17,51.26,21.21,5.5,4.22,20.29
2024-01-26,27.54,7.88,7.82,3.92,1.14,1.28,6.13,2.23
2024-01-29,1.73,5.4,1.75,0.05,6.98,1.93,1.1,0.25
2024-01-30,0.16,15.33,1.98,5.88,2.53,1.65,2.41,0.18
2024-01-31,8.28,10.27,2.46,1.34,0.26,0.84,9.53,0.36
2024-02-02,53.18,14.87,8.57,8.62,16.99,11.66,13.92,14.72
2024-02-05,0.51,0.04,0.34,0.99,2.46,4.2,12.82,0.08
2024-02-06,3.92,0.21,1.44,0.99,5.51,11.79,0.02,5.21
2024-02-07,4.24,9.03,2.17,0.51,18.38,8.6,0.11,2.74
2024-02-08,2.0,5.24,5.85,1.54,12.55,1.54,0.02,15.94
2024-02-09,18.28,6.21,12.12,0.95,11.52,2.45,1.85,10.39
2024-02-13,11.64,15.21,1.63,7.12,3.81,0.84,8.93,0.06
2024-02-14,7.4,26.58,3.43,1.72,8.65,0.36,6.87,0.49
2024-02-15,13.49,41.94,6.36,0.1,11.89,3.35,4.25,12.72
2024-02-16,3.07,29.81,5.93,13.62,43.11,2.05,5.37,13.73
2024-02-20,0.43,9.55,3.53,6.43,6.08,1.07,3.58,19.36
2024-02-21,0.07,24.57,73.75,2.28,59.53,0.06,6.15,2.18
2024-02-22,0.61,8.17,3.74,0.88,10.4,0.64,25.02,18.79
2024-02-23,0.08,4.13,17.79,0.68,3.68,0.61,1.73,1.57
2024-02-26,109.37,3.08,3.15,1.37,0.47,3.78,15.73,1.89
2024-02-27,19.03,18.77,14.31,0.08,1.13,1.2,1.14,0.05
2024-02-28,0.54,33.99,42.6,0.0,1.02,0.34,0.88,0.66
2024-02-29,3.98,5.86,9.58,3.26,0.38,2.23,3.26,0.99
2024-03-01,10.21,22.34,15.68,19.58,1.4,2.39,11.82,2.71
2024-03-04,23.21,5.84,13.88,0.97,10.61,0.15,5.58,5.64
2024-03-05,16.13,20.01,14.59,9.14,5.71,0.05,53.08,3.52
2024-03-06,11.94,9.6,8.04,8.76,3.47,3.59,3.83,5.25
2024-03-07,6.66,6.81,40.56,4.81,27.74,0.45,3.29,97.79
2024-03-08,16.03,39.68,22.04,30.92,33.51,0.03,15.17,37.7
2024-03-11,0.35,26.09,0.29,0.03,4.28,0.03,0.23,3.22
2024-03-12,154.51,6.42,14.53,0.57,2.94,0.0,3.23,4.16
2024-03-13,111.86,0.48,7.88,3.02,1.7,0.0,0.83,0.91
2024-03-14,9.09,0.01,0.06,1.87,0.29,3.26,6.2,0.01
2024-03-15,0.49,0.0,0.83,0.02,0.02,1.09,6.03,3.74
2024-03-18,0.87,0.17,31.22,0.02,0.79,0.0,0.89,7.65
2024-03-19,0.36,0.86,17.61,0.21,1.6,0.28,2.19,5.73
2024-03-20,0.81,5.53,10.69,5.81,3.6,1.04,4.3,7.56
2024-03-21,0.23,6.05,24.22,0.96,6.95,1.69,1.82,0.01
2024-03-22,1.47,10.89,12.94,0.0,0.58,2.68,0.32,56.42
2024-03-25,65.95,12.81,11.87,2.4,4.66,0.27,2.04,1.01
2024-03-26,181.78,19.26,6.84,1.22,2.15,0.0,0.07,1.39
2024-03-27,9.41,40.03,33.19,7.32,0.17,0.24,19.04,2.61
2024-04-01,2.68,19.86,4.72,9.13,20.98,2.83,5.08,8.43
2024-04-02,0.59,10.25,7.56,4.87,12.73,2.39,3.79,11.18
2024-04-03,8.45,6.19,3.09,7.44,4.09,0.31,3.05,20.52
2024-04-04,3.68,17.88,5.66,1.26,4.34,1.28,8.69,13.34
2024-04-05,0.88,3.22,13.63,2.26,3.32,4.14,5.46,10.62
2024-04-08,4.44,1.8,15.82,11.45,49.47,5.88,2.57,1.36
2024-04-09,16.94,1.55,17.24,8.36,13.45,0.94,3.03,9.42
2024-04-12,21.13,7.41,1.5,1.15,7.21,0.4,6.54,3.58
2024-04-15,2.44,2.24,10.49,4.24,1.01,3.34,15.49,14.16
2024-04-16,13.61,21.76,2.27,22.68,21.79,2.3,12.82,74.55
2024-04-17,10.29,20.77,5.7,24.74,26.46,4.11,9.12,70.49
2024-04-18,9.91,9.02,5.67,4.01,5.29,7.98,5.5,1.32
2024-04-19,4.83,1.44,0.52,10.55,2.85,4.16,0.19,3.57
2024-04-22,8.46,4.22,0.46,4.61,10.29,10.99,2.61,28.51
2024-04-23,13.44,7.71,23.86,10.95,5.6,4.26,6.25,16.37
2024-04-24,13.54,8.75,10.33,6.77,2.87,3.31,8.96,9.78
2024-04-25,8.88,5.17,1.79,8.79,3.53,2.0,20.55,8.27
2024-04-26,9.96,6.78,9.91,17.86,5.28,0.78,6.22,11.99
2024-04-29,2.04,14.9,15.4,2.91,0.43,9.28,54.07,1.07
2024-04-30,3.77,1.69,5.57,1.52,2.4,0.38,1.83,7.86
2024-05-02,23.84,27.04,5.33,25.3,8.7,19.86,21.61,8.58
2024-05-03,22.36,11.97,3.15,12.48,48.25,9.14,1.73,26.93
2024-05-06,4.86,1.12,1.43,0.46,7.87,8.28,1.66,39.32
2024-05-07,13.71,6.99,2.21,6.98,61.71,6.07,1.45,35.92
2024-05-08,23.56,30.27,2.87,2.18,26.56,0.51,1.3,2.04
2024-05-09,67.76,3.45,1.22,0.93,0.58,1.85,1.5,22.53
2024-05-10,55.31,19.68,1.04,0.87,1.91,1.59,16.29,52.56
2024-05-13,8.83,13.41,8.25,19.06,2.44,5.63,40.67,2.0
2024-05-14,11.42,18.22,7.61,7.93,16.8,3.07,16.54,11.05
2024-05-15,6.75,8.07,0.44,7.71,2.31,4.73,16.32,5.19
2024-05-16,11.61,2.27,0.1,24.79,15.31,2.75,7.98,4.68
2024-05-17,3.77,1.84,1.25,6.37,0.61,6.01,3.22,1.95
2024-05-20,14.17,29.6,18.72,5.92,4.49,9.03,2.67,13.7
2024-05-21,101.47,14.38,2.74,20.86,21.56,3.14,0.56,9.54
2024-05-23,24.54,6.1,24.06,1.99,1.09,7.87,8.85,0.27
2024-05-24,4.52,12.2,22.03,0.42,0.52,14.39,7.8,1.22
2024-05-28,13.09,7.03,4.06,0.16,0.44,4.48,13.25,0.22
2024-05-29,7.59,9.1,7.19,5.61,6.35,6.69,19.69,1.51
2024-05-30,10.82,12.72,2.19,12.46,6.57,2.33,1.5,7.24
2024-05-31,6.83,8.43,1.45,4.56,24.83,2.57,27.32,47.18
2024-06-04,4.22,3.4,3.73,7.34,12.93,29.56,4.85,44.05
2024-06-05,5.97,1.13,1.76,9.13,20.18,12.44,18.04,1.07
2024-06-06,14.06,2.89,12.44,35.18,11.47,17.35,21.92,7.98
2024-06-07,6.37,3.3,9.63,0.17,14.45,15.91,6.82,3.79
2024-06-10,8.45,12.19,8.27,9.24,12.35,9.12,12.36,1.45
2024-06-11,10.44,5.87,2.92,0.75,10.59,5.77,12.69,23.09
2024-06-12,10.56,7.52,7.17,0.68,3.65,0.45,1.87,27.17
2024-06-13,9.16,1.88,8.07,2.22,1.88,3.22,17.97,15.58
2024-06-14,25.29,5.53,1.03,9.35,7.67,7.43,2.15,4.27
2024-06-18,11.77,7.18,5.32,0.94,0.52,6.42,11.71,3.34
2024-06-20,8.5,19.89,3.7,8.08,28.35,7.72,4.7,39.35
2024-06-21,25.79,37.54,2.5,4.83,65.44,6.09,6.97,71.92
2024-06-24,1.22,1.98,0.51,0.3,0.28,1.02,0.3,7.59
2024-06-25,4.62,5.05,2.46,17.07,1.3,7.84,3.14,2.81
2024-06-26,6.56,6.09,1.89,25.21,0.94,12.76,3.98,1.18
2024-06-27,6.52,9.05,3.09,10.8,0.85,8.15,4.78,5.9
2024-06-28,2.1,1.84,2.05,28.21,0.88,7.63,3.89,28.68
2024-07-01,10.61,28.92,18.85,1.8,0.98,25.24,51.66,0.64
2024-07-02,2.45,7.77,18.45,0.01,1.5,21.26,14.15,1.13
2024-07-03,3.91,3.46,2.37,2.49,1.47,1.51,19.25,0.86
2024-07-05,1.88,14.67,6.59,6.18,2.72,2.97,18.07,4.45
2024-07-09,7.43,1.33,0.5,26.97,2.47,3.21,50.65,56.88
2024-07-10,3.9,20.18,0.64,23.24,4.6,13.59,23.96,47.69
2024-07-11,5.78,23.84,3.14,12.19,2.3,36.53,2.6,4.49
2024-07-12,5.07,3.11,1.3,10.5,11.56,9.37,10.26,0.57
2024-07-15,1.73,0.0,0.41,1.09,0.05,3.61,4.19,0.04
2024-07-16,4.06,0.0,0.09,0.11,0.03,15.1,0.22,0.02
2024-07-17,74.11,0.16,0.15,0.39,1.19,15.49,7.09,0.45
2024-07-18,39.31,0.14,14.04,0.42,0.83,7.63,19.06,0.5
2024-07-19,11.28,0.88,7.07,0.53,0.0,14.16,19.5,0.15
2024-07-22,0.38,0.0,0.27,0.0,0.0,2.91,3.33,1.95
2024-07-23,2.45,0.93,1.68,2.0,0.99,7.01,3.72,1.0
2024-07-24,1.12,0.01,0.17,1.43,1.05,0.64,0.34,1.0
2024-07-25,1.35,0.0,0.0,2.73,0.65,0.36,0.03,3.91
2024-07-26,0.91,0.0,0.0,0.0,0.01,1.12,0.01,1.84
2024-07-29,20.16,0.05,0.06,2.87,0.13,4.44,6.14,1.05
2024-07-30,27.45,7.83,5.93,1.84,1.89,3.9,22.93,1.14
2024-07-31,32.73,12.96,1.61,2.35,24.67,0.69,10.56,2.02
2024-08-01,9.16,11.4,1.29,0.44,3.72,7.45,15.09,0.39
2024-08-02,7.0,11.45,2.04,0.09,0.71,17.5,31.81,45.15
2024-08-05,2.26,0.13,0.37,3.46,5.42,7.42,16.96,0.75
2024-08-06,0.39,1.57,0.55,1.28,16.11,3.02,10.07,7.56
2024-08-07,1.05,12.01,1.75,7.49,9.23,7.23,13.34,9.13
2024-08-08,1.61,5.61,4.47,1.72,0.24,6.55,11.93,4.91
2024-08-09,9.91,4.17,1.95,4.42,2.0,4.73,2.99,2.11
2024-08-12,6.14,0.6,0.57,8.52,0.67,5.72,17.91,1.13
2024-08-13,33.5,0.62,0.53,8.43,0.67,8.27,1.45,8.85
2024-08-14,28.71,1.07,0.18,2.93,0.32,2.1,0.8,1.67
2024-08-15,6.18,2.66,0.34,6.0,2.12,2.64,12.48,14.8
2024-08-16,6.46,14.7,0.93,4.28,32.39,6.04,5.02,5.82
2024-08-19,15.89,22.65,2.37,20.64,9.61,1.41,53.22,62.04
2024-08-20,25.07,33.4,6.23,38.54,12.7,15.79,15.25,21.03
2024-08-21,10.17,29.54,41.12,2.35,2.6,12.59,23.92,21.45
2024-08-22,12.8,33.82,15.01,2.54,3.61,10.48,52.53,11.55
2024-08-23,18.9,5.1,5.94,33.84,11.48,7.14,4.64,18.01
2024-08-26,15.06,6.5,2.52,4.62,5.63,39.72,13.39,5.65
2024-08-27,13.57,9.43,5.16,13.11,3.33,6.98,8.65,63.77
2024-08-28,14.88,19.89,2.53,10.89,0.5,22.88,8.32,9.97
2024-08-29,1.32,20.48,10.1,7.45,0.03,8.55,4.57,0.17
2024-08-30,0.34,1.01,5.27,4.82,0.06,13.58,0.05,3.98
2024-09-03,10.88,0.53,0.27,2.07,8.59,5.73,8.48,6.35
2024-09-04,17.52,2.62,2.99,3.88,9.08,2.79,4.88,4.19
2024-09-05,3.81,2.18,13.1,2.06,0.94,1.68,24.44,22.36
2024-09-06,2.53,0.07,2.25,4.34,0.12,0.51,0.02,15.54
2024-09-09,32.13,26.02,20.51,1.3,4.85,1.71,15.18,3.82
2024-09-10,11.56,19.8,7.68,8.52,5.33,8.42,13.56,0.54
2024-09-11,11.43,10.48,0.93,12.74,6.76,17.98,13.79,14.29
2024-09-12,121.23,0.83,0.01,5.42,7.03,19.63,0.32,9.55
2024-09-13,31.77,1.12,0.0,9.1,0.44,14.12,1.11,3.69
2024-09-17,8.26,5.15,0.0,8.56,5.49,10.42,0.06,50.05
2024-09-18,3.03,8.52,0.15,7.76,5.22,6.06,2.84,7.66
2024-09-19,1.56,0.92,0.02,1.03,0.12,2.39,0.34,5.96
2024-09-20,9.05,0.0,0.0,0.67,0.38,3.93,2.2,21.44
2024-09-23,12.85,5.94,24.87,4.91,0.57,0.82,16.6,3.13
2024-09-24,10.0,2.59,0.95,5.85,2.79,8.95,6.71,3.54
2024-09-25,21.61,12.75,3.81,19.32,7.4,10.85,20.96,1.96
2024-09-26,2.17,0.97,0.02,5.94,3.92,2.86,18.56,1.08
2024-09-27,4.37,0.65,0.17,0.31,0.8,3.2,38.29,16.24
2024-09-30,12.68,37.17,9.42,5.72,6.03,3.73,3.9,12.4
2024-10-01,11.2,13.08,3.27,0.85,1.41,4.84,20.76,1.93
2024-10-02,1.58,24.03,20.49,4.12,7.9,8.26,7.45,23.32
2024-10-03,6.18,7.73,16.55,18.14,4.13,13.34,14.65,12.54
2024-10-04,10.29,23.54,6.56,24.33,7.63,6.34,25.51,50.38
2024-10-07,2.37,45.33,6.15,2.79,0.52,15.12,30.16,17.8
2024-10-08,5.18,2.82,1.86,5.66,6.2,22.33,1.44,9.12
2024-10-09,9.54,2.79,8.89,1.38,4.83,4.18,0.19,17.74
2024-10-10,7.57,4.93,15.06,19.43,11.75,3.02,4.83,60.11
2024-10-11,8.08,33.21,19.73,13.03,11.83,3.03,35.97,16.22
2024-10-14,14.33,11.43,11.61,11.25,5.07,8.25,29.88,11.29
2024-10-15,10.71,13.49,31.67,29.24,6.0,11.59,8.86,4.25
2024-10-16,3.3,19.99,3.28,4.19,0.24,20.25,5.72,0.49
2024-10-17,11.08,14.5,16.74,1.04,29.93,17.93,10.3,3.36
2024-10-18,7.28,6.61,9.97,8.25,2.1,17.48,10.25,0.62
2024-10-21,1.22,1.71,4.08,0.0,0.0,9.61,1.7,0.0
2024-10-22,2.24,0.0,0.0,0.0,0.05,5.91,0.59,0.01
2024-10-23,5.2,0.0,1.5,0.0,0.03,2.23,0.09,0.86
2024-10-24,6.33,2.47,0.72,4.21,0.02,2.58,3.15,3.45
2024-10-25,9.99,6.25,1.41,16.62,0.07,5.5,7.98,1.14
2024-10-28,5.11,2.88,0.22,0.55,0.08,0.2,0.62,8.47
2024-10-29,10.79,2.96,0.3,5.97,1.11,0.01,17.31,4.05
2024-10-30,74.22,6.15,8.52,0.62,1.71,3.77,17.34,0.13
2024-11-01,17.14,3.35,2.12,11.68,4.17,0.54,1.3,2.43
2024-11-04,9.4,5.65,6.64,2.53,9.17,7.03,12.63,6.86
2024-11-05,2.24,2.72,0.77,0.72,0.77,2.5,9.26,1.83
2024-11-06,15.06,2.97,0.12,0.17,0.27,5.22,8.39,0.1
2024-11-07,7.92,6.32,2.46,4.23,2.84,4.24,10.45,8.4
2024-11-08,24.4,4.32,2.93,11.12,1.92,17.99,4.76,3.65
2024-11-11,7.65,19.57,6.88,16.5,2.67,3.32,9.36,61.25
2024-11-12,2.8,3.73,4.67,11.86,2.15,5.43,9.63,8.84
2024-11-13,10.31,12.38,26.08,19.04,38.66,5.93,8.4,10.02
2024-11-14,3.63,13.39,6.59,6.15,33.73,1.69,3.56,38.45
2024-11-15,5.97,6.76,9.2,11.91,6.32,5.58,19.16,12.84
2024-11-18,15.72,22.26,8.14,23.63,30.6,6.9,15.18,7.35
2024-11-19,11.25,29.94,3.94,32.9,23.9,10.07,25.18,7.08
2024-11-20,4.91,9.8,25.11,7.82,2.84,1.92,6.28,3.84
2024-11-21,18.87,6.02,1.65,28.74,14.29,2.26,1.63,11.32
2024-11-22,46.36,29.01,19.6,25.73,24.3,8.27,30.84,37.01
2024-11-25,5.55,23.49,31.44,11.27,2.38,28.42,32.76,7.64
2024-11-26,21.99,15.22,220.74,13.33,9.76,3.62,11.61,3.88
2024-11-27,19.65,27.39,21.78,31.55,7.11,3.61,24.43,2.22
2024-11-29,56.01,21.78,2.67,22.72,1.85,41.65,14.82,2.12
2024-12-02,11.94,2.35,47.85,2.35,2.81,3.31,5.3,27.51
2024-12-03,29.23,21.6,7.68,8.67,0.73,18.02,19.17,8.6
2024-12-04,12.12,1.78,1.65,8.0,1.89,12.34,25.45,7.47
2024-12-05,3.39,15.83,4.23,11.76,0.72,8.03,39.62,1.69
2024-12-06,102.23,7.31,3.79,6.28,4.0,0.76,1.37,0.18
2024-12-09,20.46,13.38,8.92,56.55,4.19,4.65,7.68,2.74
2024-12-10,13.61,17.93,4.04,34.75,0.23,16.53,14.94,1.46
2024-12-11,10.93,11.07,6.58,1.17,9.04,11.4,9.56,6.23
2024-12-12,6.85,30.75,9.01,1.01,17.05,5.9,19.03,44.09
2024-12-13,3.35,5.95,3.46,7.59,3.42,25.89,18.96,28.38
2024-12-16,3.63,13.55,28.23,4.58,1.52,8.12,28.4,1.07
2024-12-17,4.17,17.55,19.87,12.69,15.86,7.17,14.47,5.44
2024-12-18,3.72,14.14,11.1,14.35,32.03,7.8,9.16,5.82
2024-12-19,1.12,10.03,8.19,15.41,27.81,10.9,12.85,6.85
2024-12-20,0.53,10.4,1.0,3.32,7.16,19.59,10.53,2.36
2024-12-23,18.87,5.48,5.19,6.63,27.66,0.37,2.9,54.96
2024-12-24,6.14,8.85,13.65,2.3,6.03,9.07,2.5,15.12
2024-12-26,0.07,13.62,14.46,0.48,0.32,6.83,3.47,0.55
2024-12-27,1.21,8.72,4.42,11.89,1.38,21.38,2.24,0.32
2024-12-30,22.57,4.29,12.21,35.47,1.58,15.39,1.47,2.76
2024-12-31,7.82,8.86,15.18,0.69,0.19,10.49,5.13,0.41
2025-01-02,23.85,1.96,9.28,0.06,9.66,20.06,4.49,0.01
2025-01-03,60.87,10.01,22.59,20.85,7.06,9.92,8.96,0.21
2025-01-06,3.45,11.26,30.53,9.07,10.72,12.41,2.57,23.25
2025-01-07,1.33,11.79,24.6,6.07,52.92,5.4,26.21,26.09
2025-01-08,0.76,23.36,7.18,1.34,2.78,8.95,14.19,0.09
2025-01-09,0.13,32.22,24.28,0.63,10.29,3.98,14.34,7.29
2025-01-10,148.79,18.3,5.65,29.8,2.15,17.2,8.86,3.51
2025-01-13,16.5,12.05,6.1,2.51,14.28,16.39,14.75,8.96
2025-01-14,11.8,19.2,7.7,25.05,12.11,21.81,26.83,11.33
2025-01-15,11.03,8.71,3.65,38.29,12.93,16.65,25.01,14.37
2025-01-16,6.38,7.11,7.34,15.67,31.2,22.56,20.58,14.67
2025-01-17,10.0,10.85,5.76,20.48,26.52,15.34,5.81,10.44
2025-01-21,3.54,17.71,22.27,0.38,2.69,14.24,7.81,12.44
2025-01-22,2.0,26.01,22.37,0.1,1.9,10.43,50.54,1.78
2025-01-23,5.77,11.65,25.09,0.56,4.22,4.45,35.13,27.26
